ville;quartier;prix;surface;;nombre_de_chambres;nombre_de_salles_de_bain;etage;terrasse;garage;ascenseur;piscine;securite;quartier_key;lat;lon;nb_ecoles;nb_hopitaux;nb_pharmacies;nb_mosquees;nb_banques;nb_centres_commerciaux;prix_m2_quartier;score_commodites;bien_appartement;bien_bureau;bien_ferme;bien_local_commercial;bien_logement;bien_maison;bien_riad;bien_terrain;bien_villa
tanger;bir el ghazi;3550000.0;127.0;;6.0;5.0;3.0;0;1;0;0;1;tanger_bir el ghazi;30.50817;-9.49553;0;0;0;0;0;0;14032.185628742514;-1.1102653801356612;False;False;False;False;False;True;False;False;False
tanger;boukhalef;500000.0;54.0;;2.0;1.0;2.0;0;0;0;0;1;tanger_boukhalef;35.6443767;-5.9136493;0;0;0;0;0;0;1293.1029087324562;-1.1102653801356612;True;False;False;False;False;False;False;False;False
tanger;route nationale assilah;11000000.0;1150.0;;3.0;2.0;3.0;0;1;0;0;0;tanger_route nationale assilah;30.427862532027;-9.573289663878;24;5;41;10;10;0;1918.9225816697212;0.08988603112320567;False;False;False;True;False;False;False;False;False
tanger;sania;5250000.0;229.0;;4.0;4.0;2.0;1;1;1;1;1;tanger_sania;35.7370795;-5.8855118;3;0;15;5;3;2;4835.805559707069;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;centre;2086800.0;141.0;;3.0;2.0;5.0;1;1;1;0;1;tanger_centre;35.7370795;-5.8855118;3;0;15;5;3;2;19216.837063171177;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;ennasr;2200000.0;210.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_ennasr;35.7370795;-5.8855118;3;0;15;5;3;2;11166.476624857469;-0.5019138447082878;False;False;False;False;False;False;False;True;False
tanger;centre;3950000.0;127.0;;2.0;2.0;10.0;1;0;0;0;0;tanger_centre;35.7370795;-5.8855118;3;0;15;5;3;2;19216.837063171177;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;tanja balia;980000.0;70.0;;2.0;2.0;2.0;1;1;1;1;1;tanger_tanja balia;35.7694788;-5.7702466;5;2;20;8;0;2;9083.959359605911;-0.2916797265741179;True;False;False;False;False;False;False;False;False
tanger;malabata;2800000.0;120.0;;3.0;2.0;3.0;1;1;1;1;1;tanger_malabata;35.771675048937;-5.784786765424;3;2;25;13;5;2;7677.037651923318;-0.1418775078614187;True;False;False;False;False;False;False;False;False
tanger;de la plage;4260000.0;251.0;;6.0;4.0;5.0;1;1;1;0;1;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;True;False;False;False;False;False;False;False;False
tanger;malabata;4300000.0;280.0;;3.0;4.0;3.0;1;0;0;1;1;tanger_malabata;35.771675048937;-5.784786765424;3;2;25;13;5;2;7677.037651923318;-0.1418775078614187;False;False;False;False;False;False;False;False;True
tanger;manar;485000.0;50.0;;2.0;1.0;3.0;0;0;0;0;0;tanger_manar;35.7370795;-5.8855118;3;0;15;5;3;2;14294.739534883722;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;aouama gharbia;2550000.0;330.0;;4.0;2.0;3.0;0;1;0;0;1;tanger_aouama gharbia;35.7228;-5.7934;2;0;19;4;0;0;3591.9254658385094;-0.8277035319114541;False;False;False;False;False;True;False;False;False
tanger;mghogha;2700000.0;300.0;;2.0;2.0;3.0;0;1;0;0;1;tanger_mghogha;35.7498197;-5.7788469;1;0;14;8;4;0;5645.145269431338;-0.7746844958434498;False;False;True;False;False;False;False;False;False
tanger;centre;14000.0;242.0;;5.0;3.0;1.0;1;1;1;0;1;tanger_centre;35.7370795;-5.8855118;3;0;15;5;3;2;19216.837063171177;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;achakar;2050000.0;104.0;;2.0;1.0;3.0;1;1;1;0;1;tanger_achakar;35.7370695;-5.8852358;3;0;15;5;3;2;2903.693091631326;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;mdina;16000.0;201.0;;3.0;2.0;7.0;1;1;1;0;1;tanger_mdina;35.7370795;-5.8855118;3;0;15;5;3;2;15384.36005425084;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;ziaten;950000.0;77.0;;2.0;2.0;3.0;0;0;0;0;0;tanger_ziaten;35.7370795;-5.8855118;3;0;15;5;3;2;5603.577000222866;-0.5019138447082878;False;False;False;False;False;True;False;False;False
tanger;hay al bassatine;4500000.0;100.0;;8.0;4.0;3.0;1;0;0;0;0;tanger_hay al bassatine;35.7694887;-5.8261411;32;3;50;24;48;0;42000.0;0.7089420311728443;False;False;False;False;False;True;False;False;False
tanger;de la plage;3600000.0;145.0;;3.0;2.0;1.0;0;1;1;1;1;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;True;False;False;False;False;False;False;False;False
tanger;de la plage;2700000.0;126.0;;6.0;2.0;2.0;1;1;1;1;1;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;True;False;False;False;False;False;False;False;False
tanger;sania;7400000.0;446.0;;4.0;4.0;3.0;1;1;1;1;1;tanger_sania;35.7370795;-5.8855118;3;0;15;5;3;2;4835.805559707069;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;de la plage;2350000.0;101.0;;2.0;2.0;3.0;1;1;1;0;0;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;True;False;False;False;False;False;False;False;False
tanger;bel air - val fleuri;17000.0;99.0;;3.0;1.0;1.0;0;1;1;0;1;tanger_bel air - val fleuri;35.7739068;-5.826504;32;4;48;26;46;1;22863.27575175944;0.9230982196717987;True;False;False;False;False;False;False;False;False
tanger;hay hassani;14000.0;115.0;;3.0;2.0;5.0;1;1;1;0;1;tanger_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;6100.487773652541;0.18727272600285916;True;False;False;False;False;False;False;False;False
tanger;branes 2;6500000.0;149.0;;12.0;10.0;3.0;1;1;0;0;1;tanger_branes 2;35.746500997686;-5.807032224632;15;1;53;31;3;0;14093.75;0.33171102131082936;False;False;False;False;False;True;False;False;False
tanger;hay hassani;870000.0;93.0;;3.0;2.0;1.0;1;1;1;0;1;tanger_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;6100.487773652541;0.18727272600285916;True;False;False;False;False;False;False;False;False
tanger;haddad;650000.0;85.0;;3.0;1.0;4.0;1;0;0;0;1;tanger_haddad;35.7370795;-5.8855118;3;0;15;5;3;2;8927.400468384076;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;ben dibane;2290000.0;110.0;;5.0;2.0;3.0;0;1;0;0;0;tanger_ben dibane;35.7558899;-5.8209274;21;1;61;35;19;0;21737.5;0.6602251907442167;False;False;False;False;False;True;False;False;False
tanger;route nationale assilah;520000.0;80.0;;2.0;1.0;3.0;1;0;1;0;0;tanger_route nationale assilah;30.427862532027;-9.573289663878;24;5;41;10;10;0;1918.9225816697212;0.08988603112320567;False;False;False;False;False;True;False;False;False
tanger;port tanger ville;3000000.0;200.0;;5.0;3.0;3.0;1;1;0;1;1;tanger_port tanger ville;35.7370795;-5.8855118;3;0;15;5;3;2;7174.672935404742;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;aharrarine;300000.0;60.0;;2.0;2.0;4.0;1;1;1;0;1;tanger_aharrarine;34.67295;-4.28188;0;0;0;0;0;0;2754.6147870590385;-1.1102653801356612;True;False;False;False;False;False;False;False;False
tanger;hay hassani;4123000.0;266.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;6100.487773652541;0.18727272600285916;False;False;False;False;False;False;False;True;False
tanger;marjane;1344000.0;96.0;;3.0;2.0;3.0;1;1;1;0;0;tanger_marjane;30.397539320587;-9.536190400615;11;3;27;5;2;0;7228.248756218905;-0.4643288894227379;True;False;False;False;False;False;False;False;False
tanger;hay hassani;925000.0;74.0;;2.0;2.0;3.0;1;0;1;0;0;tanger_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;6100.487773652541;0.18727272600285916;True;False;False;False;False;False;False;False;False
tanger;hay hassani;520000.0;57.0;;2.0;1.0;1.0;1;0;1;0;0;tanger_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;6100.487773652541;0.18727272600285916;True;False;False;False;False;False;False;False;False
tanger;bir el ghazi;3605000.0;127.0;;6.0;5.0;3.0;1;1;0;0;1;tanger_bir el ghazi;30.50817;-9.49553;0;0;0;0;0;0;14032.185628742514;-1.1102653801356612;False;False;False;False;False;True;False;False;False
tanger;port tanger ville;8500000.0;198.0;;2.0;2.0;3.0;1;1;1;1;1;tanger_port tanger ville;35.7370795;-5.8855118;3;0;15;5;3;2;7174.672935404742;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;el oued;224000.0;70.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_el oued;35.7370795;-5.8855118;3;0;15;5;3;2;7606.779661016949;-0.5019138447082878;False;False;False;False;False;False;False;True;False
tanger;de la plage;10000000.0;350.0;;30.0;10.0;3.0;1;1;1;0;1;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;False;False;False;False;False;True;False;False;False
tanger;centre;4600000.0;362.0;;8.0;3.0;3.0;1;1;0;0;0;tanger_centre;35.7370795;-5.8855118;3;0;15;5;3;2;19216.837063171177;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;de la plage;1690000.0;60.0;;1.0;1.0;5.0;1;1;1;0;1;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;True;False;False;False;False;False;False;False;False
tanger;malabata;2900000.0;98.0;;2.0;2.0;2.0;1;1;0;1;1;tanger_malabata;35.771675048937;-5.784786765424;3;2;25;13;5;2;7677.037651923318;-0.1418775078614187;True;False;False;False;False;False;False;False;False
tanger;zemmouri;1751000.0;181.0;;3.0;1.0;11.0;1;0;1;0;1;tanger_zemmouri;35.7370795;-5.8855118;3;0;15;5;3;2;8353.82373351839;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;castilla;1900000.0;125.0;;3.0;2.0;7.0;1;1;1;0;1;tanger_castilla;35.7370795;-5.8855118;3;0;15;5;3;2;12162.160735030098;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;iberie;2200000.0;134.0;;2.0;2.0;8.0;1;1;1;0;0;tanger_iberie;35.7370795;-5.8855118;3;0;15;5;3;2;18828.202581926515;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;jbel kbir;6700000.0;600.0;;6.0;5.0;3.0;1;1;0;1;0;tanger_jbel kbir;35.7370795;-5.8855118;3;0;15;5;3;2;13463.21046373365;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;hay hassani;570000.0;72.0;;2.0;2.0;3.0;0;1;1;0;1;tanger_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;6100.487773652541;0.18727272600285916;True;False;False;False;False;False;False;False;False
tanger;malabata;8000000.0;200.0;;5.0;4.0;3.0;1;0;0;1;0;tanger_malabata;35.771675048937;-5.784786765424;3;2;25;13;5;2;7677.037651923318;-0.1418775078614187;False;False;False;False;False;False;False;False;True
tanger;beni touzine;680000.0;65.0;;2.0;2.0;3.0;0;1;1;0;1;tanger_beni touzine;35.73493;-5.83631;11;0;29;13;5;1;9598.119378577268;-0.22185945044158678;True;False;False;False;False;False;False;False;False
tanger;ain el hayani;980000.0;107.0;;3.0;2.0;1.0;0;0;0;0;1;tanger_ain el hayani;35.784167140917;-5.825366151731;22;4;38;37;36;2;30091.887417218542;1.0409852295832307;True;False;False;False;False;False;False;False;False
tanger;al mandar al jamil;999000.0;145.0;;10.0;3.0;3.0;0;0;0;0;0;tanger_al mandar al jamil;35.780537685277;-5.819722258402;27;7;53;44;63;1;17575.49295774648;1.5064698889973118;False;False;False;False;False;True;False;False;False
tanger;bel air - val fleuri;2430000.0;162.0;;4.0;2.0;6.0;1;1;1;0;0;tanger_bel air - val fleuri;35.7739068;-5.826504;32;4;48;26;46;1;22863.27575175944;0.9230982196717987;True;False;False;False;False;False;False;False;False
tanger;iberie;3150000.0;188.0;;3.0;2.0;3.0;1;1;1;0;0;tanger_iberie;35.7370795;-5.8855118;3;0;15;5;3;2;18828.202581926515;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;tanja balia;7500000.0;103.0;;9.0;8.0;3.0;1;1;0;0;1;tanger_tanja balia;35.7694788;-5.7702466;5;2;20;8;0;2;9083.959359605911;-0.2916797265741179;False;False;False;False;False;True;False;False;False
tanger;tanja balia;1020000.0;85.0;;2.0;2.0;4.0;1;1;1;1;1;tanger_tanja balia;35.7694788;-5.7702466;5;2;20;8;0;2;9083.959359605911;-0.2916797265741179;True;False;False;False;False;False;False;False;False
tanger;centre;1400000.0;126.0;;2.0;1.0;5.0;1;0;0;0;1;tanger_centre;35.7370795;-5.8855118;3;0;15;5;3;2;19216.837063171177;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;ahlane;3800000.0;107.0;;8.0;5.0;3.0;1;1;0;0;1;tanger_ahlane;35.7370795;-5.8855118;3;0;15;5;3;2;2510.549331761006;-0.5019138447082878;False;False;False;False;False;True;False;False;False
tanger;malabata;3950000.0;154.0;;3.0;2.0;3.0;1;1;1;1;1;tanger_malabata;35.771675048937;-5.784786765424;3;2;25;13;5;2;7677.037651923318;-0.1418775078614187;True;False;False;False;False;False;False;False;False
tanger;malabata;5800000.0;152.0;;3.0;2.0;2.0;1;1;1;0;1;tanger_malabata;35.771675048937;-5.784786765424;3;2;25;13;5;2;7677.037651923318;-0.1418775078614187;True;False;False;False;False;False;False;False;False
tanger;mghogha;43000.0;65.0;;2.0;1.0;3.0;1;0;1;0;0;tanger_mghogha;35.7498197;-5.7788469;1;0;14;8;4;0;5645.145269431338;-0.7746844958434498;True;False;False;False;False;False;False;False;False
tanger;drissia;3670000.0;110.0;;8.0;4.0;3.0;0;1;0;0;1;tanger_drissia;35.7536279;-5.7999259;14;1;53;25;15;0;18740.9112942317;0.23747872509926993;False;False;False;False;False;True;False;False;False
tanger;el majd;700000.0;84.0;;3.0;1.0;5.0;1;0;1;0;0;tanger_el majd;30.403326689453;-9.545508981471;14;3;44;8;7;0;9874.13467589679;-0.18192404526246903;True;False;False;False;False;False;False;False;False
tanger;route nationale assilah;810000.0;90.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_route nationale assilah;30.427862532027;-9.573289663878;24;5;41;10;10;0;1918.9225816697212;0.08988603112320567;False;False;False;False;False;False;False;True;False
tanger;branes 1;10000.0;113.0;;3.0;2.0;1.0;1;0;1;0;1;tanger_branes 1;35.767288704294;-5.819757797671;33;5;59;22;52;0;11853.90535917902;0.8573698584439697;True;False;False;False;False;False;False;False;False
tanger;branes 1;8000.0;1350.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_branes 1;35.767288704294;-5.819757797671;33;5;59;22;52;0;11853.90535917902;0.8573698584439697;False;False;False;False;False;False;False;True;False
tanger;manar;7200000.0;340.0;;5.0;4.0;3.0;1;1;0;0;0;tanger_manar;35.7370795;-5.8855118;3;0;15;5;3;2;14294.739534883722;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;iberie;3520000.0;153.0;;3.0;2.0;3.0;1;1;1;0;1;tanger_iberie;35.7370795;-5.8855118;3;0;15;5;3;2;18828.202581926515;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;beni makada lakdima;980000.0;121.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_beni makada lakdima;35.746292898522;-5.807038980542;15;1;51;31;3;0;10424.403183023873;0.31481217039457426;False;False;False;False;False;True;False;False;False
tanger;mdina;7500000.0;460.0;;5.0;5.0;3.0;1;0;0;0;0;tanger_mdina;35.7370795;-5.8855118;3;0;15;5;3;2;15384.36005425084;-0.5019138447082878;False;False;False;False;False;False;True;False;False
tanger;rmilat;3900000.0;211.0;;3.0;3.0;1.0;1;1;1;1;1;tanger_rmilat;35.78918;-5.87262;0;0;0;2;0;0;15700.520203242197;-1.0646241482440912;True;False;False;False;False;False;False;False;False
tanger;administratif;1860000.0;76.0;;7.0;4.0;3.0;1;0;0;0;1;tanger_administratif;35.7750512;-5.8085401;27;5;49;30;71;1;28807.4031231926;1.1085910340840583;False;False;False;False;False;True;False;False;False
tanger;boukhalef;42400000.0;53000.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_boukhalef;35.6443767;-5.9136493;0;0;0;0;0;0;1293.1029087324562;-1.1102653801356612;False;False;False;False;False;False;False;True;False
tanger;hay hassani;540000.0;63.0;;2.0;1.0;1.0;0;0;1;0;0;tanger_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;6100.487773652541;0.18727272600285916;True;False;False;False;False;False;False;False;False
tanger;castilla;1672000.0;96.0;;2.0;2.0;3.0;1;0;1;0;0;tanger_castilla;35.7370795;-5.8855118;3;0;15;5;3;2;12162.160735030098;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;centre;8500000.0;574.0;;4.0;7.0;3.0;0;1;0;0;0;tanger_centre;35.7370795;-5.8855118;3;0;15;5;3;2;19216.837063171177;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;branes 2;490000.0;61.0;;2.0;1.0;4.0;0;0;0;0;0;tanger_branes 2;35.746500997686;-5.807032224632;15;1;53;31;3;0;14093.75;0.33171102131082936;True;False;False;False;False;False;False;False;False
tanger;aharrarine;700000.0;79.0;;2.0;1.0;4.0;1;1;1;0;1;tanger_aharrarine;34.67295;-4.28188;0;0;0;0;0;0;2754.6147870590385;-1.1102653801356612;True;False;False;False;False;False;False;False;False
tanger;sania;1878000.0;72.0;;2.0;2.0;3.0;1;1;1;0;1;tanger_sania;35.7370795;-5.8855118;3;0;15;5;3;2;4835.805559707069;-0.5019138447082878;True;False;False;False;False;False;False;False;False
tanger;de la plage;2950000.0;170.0;;2.0;2.0;13.0;1;1;1;0;0;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;True;False;False;False;False;False;False;False;False
tanger;draoua;1150000.0;100.0;;4.0;2.0;3.0;0;0;0;0;0;tanger_draoua;35.7370795;-5.8855118;3;0;15;5;3;2;5669.902912621359;-0.5019138447082878;False;False;False;False;False;True;False;False;False
tanger;tanja balia;7500000.0;110.0;;9.0;6.0;3.0;0;1;0;0;1;tanger_tanja balia;35.7694788;-5.7702466;5;2;20;8;0;2;9083.959359605911;-0.2916797265741179;False;False;False;False;False;True;False;False;False
tanger;branes kdima;175000.0;70.0;;3.0;2.0;3.0;0;0;0;0;0;tanger_branes kdima;35.74493;-5.87049;2;1;20;5;2;1;11248.600947051227;-0.5916658330400779;False;False;False;False;False;False;False;True;False
tanger;casabarata;1350000.0;100.0;;2.0;1.0;3.0;0;1;1;0;1;tanger_casabarata;35.7653892;-5.8238674;26;3;57;26;41;0;8030.622489959839;0.6876391016596846;True;False;False;False;False;False;False;False;False
tanger;mesnana;2500000.0;100.0;;8.0;2.0;3.0;1;1;0;0;1;tanger_mesnana;35.7540383;-5.852908;3;1;41;17;6;1;9862.510428030546;-0.10565650675783342;False;False;False;False;False;True;False;False;False
tanger;tanja balia;2850000.0;143.0;;4.0;2.0;4.0;1;1;1;0;1;tanger_tanja balia;35.7694788;-5.7702466;5;2;20;8;0;2;9083.959359605911;-0.2916797265741179;True;False;False;False;False;False;False;False;False
tanger;jbel kbir;6800000.0;250.0;;4.0;2.0;3.0;1;1;0;1;1;tanger_jbel kbir;35.7370795;-5.8855118;3;0;15;5;3;2;13463.21046373365;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;tanja balia;1850000.0;118.0;;3.0;2.0;3.0;1;1;1;1;1;tanger_tanja balia;35.7694788;-5.7702466;5;2;20;8;0;2;9083.959359605911;-0.2916797265741179;True;False;False;False;False;False;False;False;False
tanger;de la plage;2500000.0;112.0;;2.0;2.0;3.0;1;1;1;0;1;tanger_de la plage;35.7788272;-5.8027044;12;4;36;31;56;1;22299.155783245544;0.6767898113963173;True;False;False;False;False;False;False;False;False
tanger;nzaha;7200000.0;350.0;;6.0;4.0;3.0;1;0;0;0;0;tanger_nzaha;35.7370795;-5.8855118;3;0;15;5;3;2;16858.997475658132;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;branes 1;2600000.0;130.0;;6.0;4.0;3.0;0;1;0;0;0;tanger_branes 1;35.767288704294;-5.819757797671;33;5;59;22;52;0;11853.90535917902;0.8573698584439697;False;False;False;False;False;True;False;False;False
tanger;administratif;2000000.0;120.0;;3.0;2.0;7.0;1;1;1;0;0;tanger_administratif;35.7750512;-5.8085401;27;5;49;30;71;1;28807.4031231926;1.1085910340840583;True;False;False;False;False;False;False;False;False
tanger;achakar;3500000.0;290.0;;5.0;5.0;3.0;1;1;0;1;1;tanger_achakar;35.7370695;-5.8852358;3;0;15;5;3;2;2903.693091631326;-0.5019138447082878;False;False;False;False;False;False;False;False;True
tanger;beni makada lakdima;3000000.0;250.0;;6.0;3.0;3.0;1;0;0;0;0;tanger_beni makada lakdima;35.746292898522;-5.807038980542;15;1;51;31;3;0;10424.403183023873;0.31481217039457426;False;False;False;False;False;False;False;False;True
tanger;route nationale assilah;750000.0;71.0;;3.0;2.0;3.0;1;1;1;1;0;tanger_route nationale assilah;30.427862532027;-9.573289663878;24;5;41;10;10;0;1918.9225816697212;0.08988603112320567;True;False;False;False;False;False;False;False;False
tanger;aharrarine;2550000.0;100.0;;5.0;3.0;3.0;0;1;0;0;1;tanger_aharrarine;34.67295;-4.28188;0;0;0;0;0;0;2754.6147870590385;-1.1102653801356612;False;False;False;False;False;True;False;False;False
tanger;centre;4150000.0;128.0;;3.0;1.0;3.0;0;0;0;0;1;tanger_centre;35.7370795;-5.8855118;3;0;15;5;3;2;19216.837063171177;-0.5019138447082878;False;False;False;True;False;False;False;False;False
tanger;mozart;7500000.0;496.0;;6.0;4.0;3.0;1;0;1;0;1;tanger_mozart;35.7370795;-5.8855118;3;0;15;5;3;2;16622.466487935657;-0.5019138447082878;True;False;False;False;False;False;False;False;False
